Entry	Query	Entry name	Organism	Organism ID	Length	Status
Q8D0C8	Q8D0C8	Q8D0C8_YERPE	Yersinia pestis	632	395	unreviewed
A0A2P0HB98	A0A2P0HB98	A0A2P0HB98_BACAN	Bacillus anthracis	1392	615	unreviewed
Q8D179	Q8D179	Q8D179_YERPE	Yersinia pestis	632	880	unreviewed
Q8D030	Q8D030	Q8D030_YERPE	Yersinia pestis	632	440	unreviewed
Q8D0T1	Q8D0T1	Q8D0T1_YERPE	Yersinia pestis	632	430	unreviewed
Q9X5X6	Q9X5X6	Q9X5X6_YERPE	Yersinia pestis	632	390	unreviewed
A0A3N4B044	Q8CLA8	A0A3N4B044_YERPE	Yersinia pestis	632	62	unreviewed
A0A0F7R416	A0A0F7R416	A0A0F7R416_BACAN	Bacillus anthracis	1392	402	unreviewed
Q8CZZ7	Q8CZZ7	Q8CZZ7_YERPE	Yersinia pestis	632	589	unreviewed
Q8CZX8	Q8CZX8	Q8CZX8_YERPE	Yersinia pestis	632	328	unreviewed
Q8CLU9	Q8CLU9	Q8CLU9_YERPE	Yersinia pestis	632	136	unreviewed
Q9ZC61	Q9ZC61	Q9ZC61_YERPE	Yersinia pestis	632	299	unreviewed
Q81TE2	Q81TE2	Q81TE2_BACAN	Bacillus anthracis	1392	552	unreviewed
Q8CWG5	Q8CWG5	Q8CWG5_YERPE	Yersinia pestis	632	493	unreviewed
Q8CZR4	Q8CZR4	Q8CZR4_YERPE	Yersinia pestis	632	682	unreviewed
Q8CWH7	Q8CWH7	Q8CWH7_YERPE	Yersinia pestis	632	178	unreviewed
Q8CKN6	Q8CKN6	Q8CKN6_YERPE	Yersinia pestis	632	733	unreviewed
Q8D064	Q8D064	Q8D064_YERPE	Yersinia pestis	632	263	unreviewed
Q8CLP4	Q8CLP4	Q8CLP4_YERPE	Yersinia pestis	632	406	unreviewed
Q8CZX4	Q8CZX4	Q8CZX4_YERPE	Yersinia pestis	632	348	unreviewed
Q8CZM3	Q8CZM3	Q8CZM3_YERPE	Yersinia pestis	632	459	unreviewed
Q56950	Q56950	Q56950_YERPE	Yersinia pestis	632	525	unreviewed
A0A0F7REZ1	A0A0F7REZ1	A0A0F7REZ1_BACAN	Bacillus anthracis	1392	666	unreviewed
Q8CK83	Q8CK83	Q8CK83_YERPE	Yersinia pestis	632	424	unreviewed
Q8CKB6	Q8CKB6	Q8CKB6_YERPE	Yersinia pestis	632	462	unreviewed
Q8D0B2	Q8D0B2	Q8D0B2_YERPE	Yersinia pestis	632	245	unreviewed
Q8D1C8	Q8D1C8	Q8D1C8_YERPE	Yersinia pestis	632	200	unreviewed
Q8D1G4	Q8D1G4	Q8D1G4_YERPE	Yersinia pestis	632	186	unreviewed
Q8CKM2	Q8CKM2	Q8CKM2_YERPE	Yersinia pestis	632	367	unreviewed
Q8D0V3	Q8D0V3	Q8D0V3_YERPE	Yersinia pestis	632	507	unreviewed
Q8D1N3	Q8D1N3	Q8D1N3_YERPE	Yersinia pestis	632	333	unreviewed
Q9F287	Q9F287	Q9F287_YERPE	Yersinia pestis	632	761	unreviewed
Q8CKI9	Q8CKI9	Q8CKI9_YERPE	Yersinia pestis	632	448	unreviewed
Q8CLV2	Q8CLV2	Q8CLV2_YERPE	Yersinia pestis	632	214	unreviewed
Q96QE0	Q96QE0	Q96QE0_HUMAN	Homo sapiens (Human)	9606	231	unreviewed
Q658J6	Q658J6	Q658J6_HUMAN	Homo sapiens (Human)	9606	125	unreviewed
E9KL48	E9KL48	E9KL48_HUMAN	Homo sapiens (Human)	9606	558	unreviewed
D1MGQ2	D1MGQ2	D1MGQ2_HUMAN	Homo sapiens (Human)	9606	142	unreviewed
Q53SQ1	Q53SQ1	Q53SQ1_HUMAN	Homo sapiens (Human)	9606	784	unreviewed
Q5H9A3	Q5H9A3	Q5H9A3_HUMAN	Homo sapiens (Human)	9606	126	unreviewed
Q7Z3E9	Q7Z3E9	Q7Z3E9_HUMAN	Homo sapiens (Human)	9606	829	unreviewed
Q9NXJ9	Q9NXJ9	Q9NXJ9_HUMAN	Homo sapiens (Human)	9606	697	unreviewed
A4D1F7	A4D1F7	A4D1F7_HUMAN	Homo sapiens (Human)	9606	736	unreviewed
Q549M8	Q549M8	Q549M8_HUMAN	Homo sapiens (Human)	9606	244	unreviewed
Q58F08	Q58F08	Q58F08_HUMAN	Homo sapiens (Human)	9606	724	unreviewed
Q6ZQS4	Q6ZQS4	Q6ZQS4_HUMAN	Homo sapiens (Human)	9606	259	unreviewed
Q9UQM3	Q9UQM3	Q9UQM3_HUMAN	Homo sapiens (Human)	9606	328	unreviewed
Q8IUP8	Q8IUP8	Q8IUP8_HUMAN	Homo sapiens (Human)	9606	1187	unreviewed
Q8TEE7	Q8TEE7	Q8TEE7_HUMAN	Homo sapiens (Human)	9606	332	unreviewed
Q9HBS4	Q9HBS4	Q9HBS4_HUMAN	Homo sapiens (Human)	9606	421	unreviewed
Q8N287	Q8N287	Q8N287_HUMAN	Homo sapiens (Human)	9606	151	unreviewed
A8K3J5	A8K3J5	A8K3J5_HUMAN	Homo sapiens (Human)	9606	569	unreviewed
Q8IZ03	Q8IZ03	Q8IZ03_HUMAN	Homo sapiens (Human)	9606	484	unreviewed
Q8NA59	Q8NA59	Q8NA59_HUMAN	Homo sapiens (Human)	9606	138	unreviewed
Q71V99	Q71V99	Q71V99_HUMAN	Homo sapiens (Human)	9606	164	unreviewed
Q9P153	Q9P153	Q9P153_HUMAN	Homo sapiens (Human)	9606	144	unreviewed
O75703	O75703	O75703_HUMAN	Homo sapiens (Human)	9606	106	unreviewed
Q8IWJ6	Q8IWJ6	Q8IWJ6_HUMAN	Homo sapiens (Human)	9606	398	unreviewed
A4D0Z4	A4D0Z4	A4D0Z4_HUMAN	Homo sapiens (Human)	9606	775	unreviewed
Q9H355	Q9H355	Q9H355_HUMAN	Homo sapiens (Human)	9606	55	unreviewed
Q95HL4	Q95HL4	Q95HL4_HUMAN	Homo sapiens (Human)	9606	89	unreviewed
Q6IPW8	Q6IPW8	Q6IPW8_HUMAN	Homo sapiens (Human)	9606	222	unreviewed
Q3MIB5	Q3MIB5	Q3MIB5_HUMAN	Homo sapiens (Human)	9606	262	unreviewed
Q59H65	Q59H65	Q59H65_HUMAN	Homo sapiens (Human)	9606	461	unreviewed
D0PNI1	D0PNI1	D0PNI1_HUMAN	Homo sapiens (Human)	9606	245	unreviewed
Q9H7Q5	Q9H7Q5	Q9H7Q5_HUMAN	Homo sapiens (Human)	9606	182	unreviewed
Q659D1	Q659D1	Q659D1_HUMAN	Homo sapiens (Human)	9606	494	unreviewed
Q8N6B3	Q8N6B3	Q8N6B3_HUMAN	Homo sapiens (Human)	9606	58	unreviewed
Q92942	Q92942	Q92942_HUMAN	Homo sapiens (Human)	9606	518	unreviewed
Q9P0Q9	Q9P0Q9	Q9P0Q9_HUMAN	Homo sapiens (Human)	9606	170	unreviewed
Q8NAU3	Q8NAU3	Q8NAU3_HUMAN	Homo sapiens (Human)	9606	130	unreviewed
Q92827	Q92827	Q92827_HUMAN	Homo sapiens (Human)	9606	401	unreviewed
A8K4F0	A8K4F0	A8K4F0_HUMAN	Homo sapiens (Human)	9606	363	unreviewed
A0PJD3	A0PJD3	A0PJD3_HUMAN	Homo sapiens (Human)	9606	1025	unreviewed
Q05C95	Q05C95	Q05C95_HUMAN	Homo sapiens (Human)	9606	621	unreviewed
Q8N712	Q8N712	Q8N712_HUMAN	Homo sapiens (Human)	9606	270	unreviewed
Q59G98	Q59G98	Q59G98_HUMAN	Homo sapiens (Human)	9606	464	unreviewed
A0JLQ5	A0JLQ5	A0JLQ5_HUMAN	Homo sapiens (Human)	9606	335	unreviewed
O00365	O00365	O00365_HUMAN	Homo sapiens (Human)	9606	338	unreviewed
Q8TEG0	Q8TEG0	Q8TEG0_HUMAN	Homo sapiens (Human)	9606	351	unreviewed
Q8TE29	Q8TE29	Q8TE29_HUMAN	Homo sapiens (Human)	9606	338	unreviewed
C6KYL4	C6KYL4	C6KYL4_HUMAN	Homo sapiens (Human)	9606	330	unreviewed
A0MNP2	A0MNP2	A0MNP2_HUMAN	Homo sapiens (Human)	9606	357	unreviewed
B0I1T6	B0I1T6	B0I1T6_HUMAN	Homo sapiens (Human)	9606	2157	unreviewed
Q546E0	Q546E0	Q546E0_HUMAN	Homo sapiens (Human)	9606	575	unreviewed
B1A4G6	B1A4G6	B1A4G6_HUMAN	Homo sapiens (Human)	9606	217	unreviewed
Q59E92	Q59E92	Q59E92_HUMAN	Homo sapiens (Human)	9606	457	unreviewed
Q6ZSC8	Q6ZSC8	Q6ZSC8_HUMAN	Homo sapiens (Human)	9606	351	unreviewed
F1D8N1	F1D8N1	F1D8N1_HUMAN	Homo sapiens (Human)	9606	447	unreviewed
Q8N836	Q8N836	Q8N836_HUMAN	Homo sapiens (Human)	9606	416	unreviewed
Q6ZRD0	Q6ZRD0	Q6ZRD0_HUMAN	Homo sapiens (Human)	9606	421	unreviewed
Q9H632	Q9H632	Q9H632_HUMAN	Homo sapiens (Human)	9606	163	unreviewed
Q6ZV49	Q6ZV49	Q6ZV49_HUMAN	Homo sapiens (Human)	9606	322	unreviewed
A5D8Y4	A5D8Y4	A5D8Y4_HUMAN	Homo sapiens (Human)	9606	726	unreviewed
Q96SV5	Q96SV5	Q96SV5_HUMAN	Homo sapiens (Human)	9606	516	unreviewed
Q5HYL6	Q5HYL6	Q5HYL6_HUMAN	Homo sapiens (Human)	9606	352	unreviewed
Q59E94	Q59E94	Q59E94_HUMAN	Homo sapiens (Human)	9606	232	unreviewed
A8K2F4	A8K2F4	A8K2F4_HUMAN	Homo sapiens (Human)	9606	755	unreviewed
Q53EM3	Q53EM3	Q53EM3_HUMAN	Homo sapiens (Human)	9606	730	unreviewed
Q6IA98	Q6IA98	Q6IA98_HUMAN	Homo sapiens (Human)	9606	423	unreviewed
B9A6K1	B9A6K1	B9A6K1_HUMAN	Homo sapiens (Human)	9606	795	unreviewed
Q59EC8	Q59EC8	Q59EC8_HUMAN	Homo sapiens (Human)	9606	523	unreviewed
Q53RD8	Q53RD8	Q53RD8_HUMAN	Homo sapiens (Human)	9606	266	unreviewed
Q59H57	Q59H57	Q59H57_HUMAN	Homo sapiens (Human)	9606	300	unreviewed
F1D8R8	F1D8R8	F1D8R8_HUMAN	Homo sapiens (Human)	9606	461	unreviewed
Q05CW4	Q05CW4	Q05CW4_HUMAN	Homo sapiens (Human)	9606	568	unreviewed
Q9P0M7	Q9P0M7	Q9P0M7_HUMAN	Homo sapiens (Human)	9606	323	unreviewed
Q96H41	Q96H41	Q96H41_HUMAN	Homo sapiens (Human)	9606	429	unreviewed
Q96FB2	Q96FB2	Q96FB2_HUMAN	Homo sapiens (Human)	9606	361	unreviewed
A8K7A4	A8K7A4	A8K7A4_HUMAN	Homo sapiens (Human)	9606	323	unreviewed
Q6PHZ7	Q6PHZ7	Q6PHZ7_HUMAN	Homo sapiens (Human)	9606	530	unreviewed
Q9HBU0	Q9HBU0	Q9HBU0_HUMAN	Homo sapiens (Human)	9606	59	unreviewed
A7E1X5	A7E1X5	A7E1X5_HUMAN	Homo sapiens (Human)	9606	300	unreviewed
Q71JB2	Q71JB2	Q71JB2_HUMAN	Homo sapiens (Human)	9606	113	unreviewed
Q9Y4P0	Q9Y4P0	Q9Y4P0_HUMAN	Homo sapiens (Human)	9606	180	unreviewed
A0PJ79	A0PJ79	A0PJ79_HUMAN	Homo sapiens (Human)	9606	302	unreviewed
A8K7T4	A8K7T4	A8K7T4_HUMAN	Homo sapiens (Human)	9606	356	unreviewed
E9KL30	E9KL30	E9KL30_HUMAN	Homo sapiens (Human)	9606	277	unreviewed
A8K9Y5	A8K9Y5	A8K9Y5_HUMAN	Homo sapiens (Human)	9606	1049	unreviewed
Q75MY8	Q75MY8	Q75MY8_HUMAN	Homo sapiens (Human)	9606	424	unreviewed
Q9HCA8	Q9HCA8	Q9HCA8_HUMAN	Homo sapiens (Human)	9606	78	unreviewed
Q4VAK3	Q4VAK3	Q4VAK3_HUMAN	Homo sapiens (Human)	9606	339	unreviewed
Q659B4	Q659B4	Q659B4_HUMAN	Homo sapiens (Human)	9606	124	unreviewed
Q8IYZ2	Q8IYZ2	Q8IYZ2_HUMAN	Homo sapiens (Human)	9606	1346	unreviewed
Q6P0P0	Q6P0P0	Q6P0P0_HUMAN	Homo sapiens (Human)	9606	1003	unreviewed
Q75MG2	Q75MG2	Q75MG2_HUMAN	Homo sapiens (Human)	9606	89	unreviewed
Q53GD2	Q53GD2	Q53GD2_HUMAN	Homo sapiens (Human)	9606	439	unreviewed
Q59F48	Q59F48	Q59F48_HUMAN	Homo sapiens (Human)	9606	152	unreviewed
Q59E90	Q59E90	Q59E90_HUMAN	Homo sapiens (Human)	9606	1007	unreviewed
Q6ZTQ9	Q6ZTQ9	Q6ZTQ9_HUMAN	Homo sapiens (Human)	9606	122	unreviewed
Q9H1C8	Q9H1C8	Q9H1C8_HUMAN	Homo sapiens (Human)	9606	262	unreviewed
Q59EG5	Q59EG5	Q59EG5_HUMAN	Homo sapiens (Human)	9606	457	unreviewed
H0Y4B0	H0Y4B0	H0Y4B0_HUMAN	Homo sapiens (Human)	9606	202	unreviewed
Q9UF98	Q9UF98	Q9UF98_HUMAN	Homo sapiens (Human)	9606	862	unreviewed
Q9TQE4	Q9TQE4	Q9TQE4_HUMAN	Homo sapiens (Human)	9606	79	unreviewed
Q6ZSS4	Q6ZSS4	Q6ZSS4_HUMAN	Homo sapiens (Human)	9606	160	unreviewed
Q8N2Q6	Q8N2Q6	Q8N2Q6_HUMAN	Homo sapiens (Human)	9606	174	unreviewed
A4QPH0	A4QPH0	A4QPH0_HUMAN	Homo sapiens (Human)	9606	669	unreviewed
A8K451	A8K451	A8K451_HUMAN	Homo sapiens (Human)	9606	435	unreviewed
Q9Y655	Q9Y655	Q9Y655_HUMAN	Homo sapiens (Human)	9606	547	unreviewed
Q6ZRG2	Q6ZRG2	Q6ZRG2_HUMAN	Homo sapiens (Human)	9606	182	unreviewed
Q49A13	Q49A13	Q49A13_HUMAN	Homo sapiens (Human)	9606	258	unreviewed
Q8WY97	Q8WY97	Q8WY97_HUMAN	Homo sapiens (Human)	9606	97	unreviewed
Q658P4	Q658P4	Q658P4_HUMAN	Homo sapiens (Human)	9606	76	unreviewed
Q9H049	Q9H049	Q9H049_HUMAN	Homo sapiens (Human)	9606	282	unreviewed
F1D8R5	F1D8R5	F1D8R5_HUMAN	Homo sapiens (Human)	9606	458	unreviewed
O00376	O00376	O00376_HUMAN	Homo sapiens (Human)	9606	338	unreviewed
Q562E5	Q562E5	Q562E5_HUMAN	Homo sapiens (Human)	9606	1441	unreviewed
Q59G54	Q59G54	Q59G54_HUMAN	Homo sapiens (Human)	9606	1188	unreviewed
Q8IX62	Q8IX62	Q8IX62_HUMAN	Homo sapiens (Human)	9606	932	unreviewed
Q9BUD9	Q9BUD9	Q9BUD9_HUMAN	Homo sapiens (Human)	9606	474	unreviewed
Q9NTU6	Q9NTU6	Q9NTU6_HUMAN	Homo sapiens (Human)	9606	428	unreviewed
Q8WW39	Q8WW39	Q8WW39_HUMAN	Homo sapiens (Human)	9606	112	unreviewed
Q53TP4	Q53TP4	Q53TP4_HUMAN	Homo sapiens (Human)	9606	589	unreviewed
Q53R16	Q53R16	Q53R16_HUMAN	Homo sapiens (Human)	9606	558	unreviewed
Q5HYD9	Q5HYD9	Q5HYD9_HUMAN	Homo sapiens (Human)	9606	107	unreviewed
Q584P1	Q584P1	Q584P1_HUMAN	Homo sapiens (Human)	9606	398	unreviewed
E9KL44	E9KL44	E9KL44_HUMAN	Homo sapiens (Human)	9606	763	unreviewed
Q9NUL6	Q9NUL6	Q9NUL6_HUMAN	Homo sapiens (Human)	9606	201	unreviewed
Q15810	Q15810	Q15810_HUMAN	Homo sapiens (Human)	9606	77	unreviewed
Q9H3U2	Q9H3U2	Q9H3U2_HUMAN	Homo sapiens (Human)	9606	167	unreviewed
Q5T704	Q5T704	Q5T704_HUMAN	Homo sapiens (Human)	9606	285	unreviewed
Q0VGM3	Q0VGM3	Q0VGM3_HUMAN	Homo sapiens (Human)	9606	111	unreviewed
Q9UFZ8	Q9UFZ8	Q9UFZ8_HUMAN	Homo sapiens (Human)	9606	298	unreviewed
Q59F13	Q59F13	Q59F13_HUMAN	Homo sapiens (Human)	9606	303	unreviewed
Q9BRL5	Q9BRL5	Q9BRL5_HUMAN	Homo sapiens (Human)	9606	147	unreviewed
Q4G1C2	Q4G1C2	Q4G1C2_HUMAN	Homo sapiens (Human)	9606	78	unreviewed
Q9P007	Q9P007	Q9P007_HUMAN	Homo sapiens (Human)	9606	154	unreviewed
O15201	O15201	O15201_HUMAN	Homo sapiens (Human)	9606	135	unreviewed
Q6ZRX4	Q6ZRX4	Q6ZRX4_HUMAN	Homo sapiens (Human)	9606	123	unreviewed
A8K7X3	A8K7X3	A8K7X3_HUMAN	Homo sapiens (Human)	9606	339	unreviewed
Q86UY0	Q86UY0	Q86UY0_HUMAN	Homo sapiens (Human)	9606	360	unreviewed
E9KL35	E9KL35	E9KL35_HUMAN	Homo sapiens (Human)	9606	317	unreviewed
O43203	O43203	O43203_HUMAN	Homo sapiens (Human)	9606	132	unreviewed
Q9NZY0	Q9NZY0	Q9NZY0_HUMAN	Homo sapiens (Human)	9606	275	unreviewed
A4D1V7	A4D1V7	A4D1V7_HUMAN	Homo sapiens (Human)	9606	110	unreviewed
Q9P1Y0	Q9P1Y0	Q9P1Y0_HUMAN	Homo sapiens (Human)	9606	117	unreviewed
Q9UF61	Q9UF61	Q9UF61_HUMAN	Homo sapiens (Human)	9606	256	unreviewed
Q5VXM9	Q5VXM9	Q5VXM9_HUMAN	Homo sapiens (Human)	9606	76	unreviewed
Q96I30	Q96I30	Q96I30_HUMAN	Homo sapiens (Human)	9606	94	unreviewed
Q53TK7	Q53TK7	Q53TK7_HUMAN	Homo sapiens (Human)	9606	61	unreviewed
Q6ZRC0	Q6ZRC0	Q6ZRC0_HUMAN	Homo sapiens (Human)	9606	176	unreviewed
Q4G1C4	Q4G1C4	Q4G1C4_HUMAN	Homo sapiens (Human)	9606	366	unreviewed
Q53G34	Q53G34	Q53G34_HUMAN	Homo sapiens (Human)	9606	303	unreviewed
Q0PKG6	Q0PKG6	Q0PKG6_HUMAN	Homo sapiens (Human)	9606	573	unreviewed
Q9UQC1	Q9UQC1	Q9UQC1_HUMAN	Homo sapiens (Human)	9606	151	unreviewed
A0PJF5	A0PJF5	A0PJF5_HUMAN	Homo sapiens (Human)	9606	229	unreviewed
B2R4C5	B2R4C5	B2R4C5_HUMAN	Homo sapiens (Human)	9606	148	unreviewed
Q8TDM2	Q8TDM2	Q8TDM2_HUMAN	Homo sapiens (Human)	9606	280	unreviewed
A8YXX4	A8YXX4	A8YXX4_HUMAN	Homo sapiens (Human)	9606	373	unreviewed
Q5T1V5	Q5T1V5	Q5T1V5_HUMAN	Homo sapiens (Human)	9606	160	unreviewed
D9YZV0	D9YZV0	D9YZV0_HUMAN	Homo sapiens (Human)	9606	684	unreviewed
D2JYH4	D2JYH4	D2JYH4_HUMAN	Homo sapiens (Human)	9606	377	unreviewed
A8K0D8	A8K0D8	A8K0D8_HUMAN	Homo sapiens (Human)	9606	1346	unreviewed
B0LPF3	B0LPF3	B0LPF3_HUMAN	Homo sapiens (Human)	9606	217	unreviewed
E5KND5	E5KND5	E5KND5_HUMAN	Homo sapiens (Human)	9606	751	unreviewed
Q9HB66	Q9HB66	Q9HB66_HUMAN	Homo sapiens (Human)	9606	63	unreviewed
Q4VBZ9	Q4VBZ9	Q4VBZ9_HUMAN	Homo sapiens (Human)	9606	939	unreviewed
A4D1X5	A4D1X5	A4D1X5_HUMAN	Homo sapiens (Human)	9606	727	unreviewed
A0M8X1	A0M8X1	A0M8X1_HUMAN	Homo sapiens (Human)	9606	933	unreviewed
Q3ZTS7	Q3ZTS7	Q3ZTS7_HUMAN	Homo sapiens (Human)	9606	590	unreviewed
F1D8R0	F1D8R0	F1D8R0_HUMAN	Homo sapiens (Human)	9606	414	unreviewed
D0VY79	D0VY79	D0VY79_HUMAN	Homo sapiens (Human)	9606	826	unreviewed
Q59FQ0	Q59FQ0	Q59FQ0_HUMAN	Homo sapiens (Human)	9606	144	unreviewed
Q9GZM0	Q9GZM0	Q9GZM0_HUMAN	Homo sapiens (Human)	9606	367	unreviewed
B2RNB2	B2RNB2	B2RNB2_HUMAN	Homo sapiens (Human)	9606	824	unreviewed
Q8IUN7	Q8IUN7	Q8IUN7_HUMAN	Homo sapiens (Human)	9606	295	unreviewed
Q86SZ7	Q86SZ7	Q86SZ7_HUMAN	Homo sapiens (Human)	9606	239	unreviewed
A4D2P1	A4D2P1	A4D2P1_HUMAN	Homo sapiens (Human)	9606	192	unreviewed
Q5VT14	Q5VT14	Q5VT14_HUMAN	Homo sapiens (Human)	9606	381	unreviewed
A8K2M0	A8K2M0	A8K2M0_HUMAN	Homo sapiens (Human)	9606	418	unreviewed
A3KME0	A3KME0	A3KME0_HUMAN	Homo sapiens (Human)	9606	374	unreviewed
B2R6F3	B2R6F3	B2R6F3_HUMAN	Homo sapiens (Human)	9606	164	unreviewed
D9ZGF1	D9ZGF1	D9ZGF1_HUMAN	Homo sapiens (Human)	9606	270	unreviewed
A4D0U5	A4D0U5	A4D0U5_HUMAN	Homo sapiens (Human)	9606	421	unreviewed
B4DJ51	B4DJ51	B4DJ51_HUMAN	Homo sapiens (Human)	9606	149	unreviewed
Q53GC0	Q53GC0	Q53GC0_HUMAN	Homo sapiens (Human)	9606	236	unreviewed
Q5JPT6	Q5JPT6	Q5JPT6_HUMAN	Homo sapiens (Human)	9606	665	unreviewed
Q9UI68	Q9UI68	Q9UI68_HUMAN	Homo sapiens (Human)	9606	129	unreviewed
A1A4Z1	A1A4Z1	A1A4Z1_HUMAN	Homo sapiens (Human)	9606	421	unreviewed
Q64F87	Q64F87	Q64F87_HUMAN	Homo sapiens (Human)	9606	218	unreviewed
Q5JYA6	Q5JYA6	Q5JYA6_HUMAN	Homo sapiens (Human)	9606	1385	unreviewed
B1ALW7	B1ALW7	B1ALW7_HUMAN	Homo sapiens (Human)	9606	738	unreviewed
Q5VU08	Q5VU08	Q5VU08_HUMAN	Homo sapiens (Human)	9606	706	unreviewed
A8K3E0	A8K3E0	A8K3E0_HUMAN	Homo sapiens (Human)	9606	373	unreviewed
D6W5D9	D6W5D9	D6W5D9_HUMAN	Homo sapiens (Human)	9606	835	unreviewed
Q53RZ9	Q53RZ9	Q53RZ9_HUMAN	Homo sapiens (Human)	9606	374	unreviewed
B3KNK9	B3KNK9	B3KNK9_HUMAN	Homo sapiens (Human)	9606	401	unreviewed
F1D8S3	F1D8S3	F1D8S3_HUMAN	Homo sapiens (Human)	9606	614	unreviewed
Q5TYM6	Q5TYM6	Q5TYM6_HUMAN	Homo sapiens (Human)	9606	149	unreviewed
D9ZGF6	D9ZGF6	D9ZGF6_HUMAN	Homo sapiens (Human)	9606	325	unreviewed
Q8IZM6	Q8IZM6	Q8IZM6_HUMAN	Homo sapiens (Human)	9606	433	unreviewed
A0N0R2	A0N0R2	A0N0R2_HUMAN	Homo sapiens (Human)	9606	372	unreviewed
A4D1N4	A4D1N4	A4D1N4_HUMAN	Homo sapiens (Human)	9606	227	unreviewed
E5KN15	E5KN15	E5KN15_HUMAN	Homo sapiens (Human)	9606	286	unreviewed
B2RB89	B2RB89	B2RB89_HUMAN	Homo sapiens (Human)	9606	351	unreviewed
E5KNY5	E5KNY5	E5KNY5_HUMAN	Homo sapiens (Human)	9606	1394	unreviewed
E9KL26	E9KL26	E9KL26_HUMAN	Homo sapiens (Human)	9606	500	unreviewed
A4D1H4	A4D1H4	A4D1H4_HUMAN	Homo sapiens (Human)	9606	411	unreviewed
D2IYK3	D2IYK3	D2IYK3_HUMAN	Homo sapiens (Human)	9606	360	unreviewed
A2RU94	A2RU94	A2RU94_HUMAN	Homo sapiens (Human)	9606	221	unreviewed
Q548T7	Q548T7	Q548T7_HUMAN	Homo sapiens (Human)	9606	677	unreviewed
A4QPA9	A4QPA9	A4QPA9_HUMAN	Homo sapiens (Human)	9606	393	unreviewed
Q6FGM0	Q6FGM0	Q6FGM0_HUMAN	Homo sapiens (Human)	9606	368	unreviewed
A4D275	A4D275	A4D275_HUMAN	Homo sapiens (Human)	9606	372	unreviewed
B0UXD8	B0UXD8	B0UXD8_HUMAN	Homo sapiens (Human)	9606	254	unreviewed
A1L3Z9	A1L3Z9	A1L3Z9_HUMAN	Homo sapiens (Human)	9606	776	unreviewed
B1AK66	B1AK66	B1AK66_HUMAN	Homo sapiens (Human)	9606	396	unreviewed
Q96LM7	Q96LM7	Q96LM7_HUMAN	Homo sapiens (Human)	9606	156	unreviewed
Q14C61	Q14C61	Q14C61_HUMAN	Homo sapiens (Human)	9606	627	unreviewed
A8K5I0	A8K5I0	A8K5I0_HUMAN	Homo sapiens (Human)	9606	641	unreviewed
Q5W009	Q5W009	Q5W009_HUMAN	Homo sapiens (Human)	9606	401	unreviewed
Q5R352	Q5R352	Q5R352_HUMAN	Homo sapiens (Human)	9606	52	unreviewed
A8IK34	A8IK34	A8IK34_HUMAN	Homo sapiens (Human)	9606	368	unreviewed
Q6FGK0	Q6FGK0	Q6FGK0_HUMAN	Homo sapiens (Human)	9606	204	unreviewed
A4D0R1	A4D0R1	A4D0R1_HUMAN	Homo sapiens (Human)	9606	259	unreviewed
A4D1B1	A4D1B1	A4D1B1_HUMAN	Homo sapiens (Human)	9606	472	unreviewed
O75889	O75889	O75889_HUMAN	Homo sapiens (Human)	9606	215	unreviewed
B2ZZ89	B2ZZ89	B2ZZ89_HUMAN	Homo sapiens (Human)	9606	2364	unreviewed
B2R4P9	B2R4P9	B2R4P9_HUMAN	Homo sapiens (Human)	9606	136	unreviewed
A4D2D6	A4D2D6	A4D2D6_HUMAN	Homo sapiens (Human)	9606	481	unreviewed
Q541A5	Q541A5	Q541A5_HUMAN	Homo sapiens (Human)	9606	307	unreviewed
A0A024R4Q5	A0A024R4Q5	A0A024R4Q5_HUMAN	Homo sapiens (Human)	9606	253	unreviewed
Q6P4H7	Q6P4H7	Q6P4H7_HUMAN	Homo sapiens (Human)	9606	81	unreviewed
Q2L6I0	Q2L6I0	Q2L6I0_HUMAN	Homo sapiens (Human)	9606	940	unreviewed
D9ZGF2	D9ZGF2	D9ZGF2_HUMAN	Homo sapiens (Human)	9606	3177	unreviewed
B1AQP2	B1AQP2	B1AQP2_HUMAN	Homo sapiens (Human)	9606	154	unreviewed
A8K3M3	A8K3M3	A8K3M3_HUMAN	Homo sapiens (Human)	9606	435	unreviewed
Q6FHZ7	Q6FHZ7	Q6FHZ7_HUMAN	Homo sapiens (Human)	9606	437	unreviewed
D9YZU5	D9YZU5	D9YZU5_HUMAN	Homo sapiens (Human)	9606	147	unreviewed
A4D0V4	A4D0V4	A4D0V4_HUMAN	Homo sapiens (Human)	9606	286	unreviewed
A2I2N5	A2I2N5	A2I2N5_HUMAN	Homo sapiens (Human)	9606	1201	unreviewed
E5KRP5	E5KRP5	E5KRP5_HUMAN	Homo sapiens (Human)	9606	616	unreviewed
L7RT22	L7RT22	L7RT22_HUMAN	Homo sapiens (Human)	9606	799	unreviewed
B3KUN1	B3KUN1	B3KUN1_HUMAN	Homo sapiens (Human)	9606	309	unreviewed
Q2L6J2	Q2L6J2	Q2L6J2_HUMAN	Homo sapiens (Human)	9606	126	unreviewed
B4E273	B4E273	B4E273_HUMAN	Homo sapiens (Human)	9606	373	unreviewed
Q6L5J4	Q6L5J4	Q6L5J4_HUMAN	Homo sapiens (Human)	9606	353	unreviewed
B3KNF6	B3KNF6	B3KNF6_HUMAN	Homo sapiens (Human)	9606	476	unreviewed
